Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,5dpf_Intensity_1 Spectral Count,5dpf_Intensity_10 Spectral Count,5dpf_Intensity_11 Spectral Count,5dpf_Intensity_12 Spectral Count,5dpf_Intensity_2 Spectral Count,5dpf_Intensity_3 Spectral Count,5dpf_Intensity_4 Spectral Count,5dpf_Intensity_5 Spectral Count,5dpf_Intensity_6 Spectral Count,5dpf_Intensity_7 Spectral Count,5dpf_Intensity_8 Spectral Count,5dpf_Intensity_9 Spectral Count,3dpf_Intensity_1 Spectral Count,3dpf_Intensity_10 Spectral Count,3dpf_Intensity_11 Spectral Count,3dpf_Intensity_12 Spectral Count,3dpf_Intensity_2 Spectral Count,3dpf_Intensity_3 Spectral Count,3dpf_Intensity_4 Spectral Count,3dpf_Intensity_5 Spectral Count,3dpf_Intensity_6 Spectral Count,3dpf_Intensity_7 Spectral Count,3dpf_Intensity_8 Spectral Count,3dpf_Intensity_9 Spectral Count,5dpf_Intensity_1 Unique Spectral Count,5dpf_Intensity_10 Unique Spectral Count,5dpf_Intensity_11 Unique Spectral Count,5dpf_Intensity_12 Unique Spectral Count,5dpf_Intensity_2 Unique Spectral Count,5dpf_Intensity_3 Unique Spectral Count,5dpf_Intensity_4 Unique Spectral Count,5dpf_Intensity_5 Unique Spectral Count,5dpf_Intensity_6 Unique Spectral Count,5dpf_Intensity_7 Unique Spectral Count,5dpf_Intensity_8 Unique Spectral Count,5dpf_Intensity_9 Unique Spectral Count,3dpf_Intensity_1 Unique Spectral Count,3dpf_Intensity_10 Unique Spectral Count,3dpf_Intensity_11 Unique Spectral Count,3dpf_Intensity_12 Unique Spectral Count,3dpf_Intensity_2 Unique Spectral Count,3dpf_Intensity_3 Unique Spectral Count,3dpf_Intensity_4 Unique Spectral Count,3dpf_Intensity_5 Unique Spectral Count,3dpf_Intensity_6 Unique Spectral Count,3dpf_Intensity_7 Unique Spectral Count,3dpf_Intensity_8 Unique Spectral Count,3dpf_Intensity_9 Unique Spectral Count,5dpf_Intensity_1 Total Spectral Count,5dpf_Intensity_10 Total Spectral Count,5dpf_Intensity_11 Total Spectral Count,5dpf_Intensity_12 Total Spectral Count,5dpf_Intensity_2 Total Spectral Count,5dpf_Intensity_3 Total Spectral Count,5dpf_Intensity_4 Total Spectral Count,5dpf_Intensity_5 Total Spectral Count,5dpf_Intensity_6 Total Spectral Count,5dpf_Intensity_7 Total Spectral Count,5dpf_Intensity_8 Total Spectral Count,5dpf_Intensity_9 Total Spectral Count,3dpf_Intensity_1 Total Spectral Count,3dpf_Intensity_10 Total Spectral Count,3dpf_Intensity_11 Total Spectral Count,3dpf_Intensity_12 Total Spectral Count,3dpf_Intensity_2 Total Spectral Count,3dpf_Intensity_3 Total Spectral Count,3dpf_Intensity_4 Total Spectral Count,3dpf_Intensity_5 Total Spectral Count,3dpf_Intensity_6 Total Spectral Count,3dpf_Intensity_7 Total Spectral Count,3dpf_Intensity_8 Total Spectral Count,3dpf_Intensity_9 Total Spectral Count,5dpf_Intensity_1 Intensity,5dpf_Intensity_10 Intensity,5dpf_Intensity_11 Intensity,5dpf_Intensity_12 Intensity,5dpf_Intensity_2 Intensity,5dpf_Intensity_3 Intensity,5dpf_Intensity_4 Intensity,5dpf_Intensity_5 Intensity,5dpf_Intensity_6 Intensity,5dpf_Intensity_7 Intensity,5dpf_Intensity_8 Intensity,5dpf_Intensity_9 Intensity,3dpf_Intensity_1 Intensity,3dpf_Intensity_10 Intensity,3dpf_Intensity_11 Intensity,3dpf_Intensity_12 Intensity,3dpf_Intensity_2 Intensity,3dpf_Intensity_3 Intensity,3dpf_Intensity_4 Intensity,3dpf_Intensity_5 Intensity,3dpf_Intensity_6 Intensity,3dpf_Intensity_7 Intensity,3dpf_Intensity_8 Intensity,3dpf_Intensity_9 Intensity,5dpf_Intensity_1 MaxLFQ Intensity,5dpf_Intensity_10 MaxLFQ Intensity,5dpf_Intensity_11 MaxLFQ Intensity,5dpf_Intensity_12 MaxLFQ Intensity,5dpf_Intensity_2 MaxLFQ Intensity,5dpf_Intensity_3 MaxLFQ Intensity,5dpf_Intensity_4 MaxLFQ Intensity,5dpf_Intensity_5 MaxLFQ Intensity,5dpf_Intensity_6 MaxLFQ Intensity,5dpf_Intensity_7 MaxLFQ Intensity,5dpf_Intensity_8 MaxLFQ Intensity,5dpf_Intensity_9 MaxLFQ Intensity,3dpf_Intensity_1 MaxLFQ Intensity,3dpf_Intensity_10 MaxLFQ Intensity,3dpf_Intensity_11 MaxLFQ Intensity,3dpf_Intensity_12 MaxLFQ Intensity,3dpf_Intensity_2 MaxLFQ Intensity,3dpf_Intensity_3 MaxLFQ Intensity,3dpf_Intensity_4 MaxLFQ Intensity,3dpf_Intensity_5 MaxLFQ Intensity,3dpf_Intensity_6 MaxLFQ Intensity,3dpf_Intensity_7 MaxLFQ Intensity,3dpf_Intensity_8 MaxLFQ Intensity,3dpf_Intensity_9 MaxLFQ Intensity,Indistinguishable Proteins
sp|P79732|RIR1_DANRE,P79732,RIR1_DANRE,rrm1,794,Danio rerio,2:Experimental evidence at transcript level,Ribonucleoside-diphosphate reductase large subunit,1,0.999,25,264,264,264,4,2,1,5,3,3,4,3,2,4,2,4,18,24,25,22,17,18,16,22,7,20,20,18,4,2,1,5,3,3,4,3,2,4,2,4,18,24,25,22,17,18,16,22,7,20,20,18,4,2,1,5,3,3,4,3,2,4,2,4,18,24,25,22,17,18,16,22,7,20,20,18,36320656,17185188,13818750,21183858,79154792,31797336,15023978,23006248,17329872,27517284,29048212,31973742,585410180,753106560,661383550,653449600,631016510,561359740,588632320,558161470,325031680,649683330,524090304,629889790,20178898,14465964,10301560,14117272,19971548,18661538,10960481,14100618,12698573,14694432,14742168,23080446,87996416,105913224,89648968,83660368,79675488,82164560,85726280,83803200,54625228,92754032,86388880,91345680,
sp|P79733|RIR2_DANRE,P79733,RIR2_DANRE,rrm2,386,Danio rerio,1:Experimental evidence at protein level,Ribonucleoside-diphosphate reductase subunit M2,1,0.999,11,80,80,80,1,0,0,0,2,1,0,0,0,0,0,1,7,5,7,5,6,7,9,9,0,6,8,6,1,0,0,0,2,1,0,0,0,0,0,1,7,5,7,5,6,7,9,9,0,6,8,6,1,0,0,0,2,1,0,0,0,0,0,1,7,5,7,5,6,7,9,9,0,6,8,6,3646932.2,1780576.2,0,0,4328801,4267397,0,0,670173.75,0,5785915.5,4705052,58848628,74799840,108396592,81493680,53279344,64043792,100887456,98699576,35504032,77485600,74775400,62830468,3889543.2,1899028.5,0,0,4616773.5,4551284.5,0,0,714756.9,0,6170822,5018054,17310038,20261644,14501722,22440318,15512936,17999930,22384130,22418156,11990689,18957684,19040342,18689748,
sp|P79735|RAN_DANRE,P79735,RAN_DANRE,ran,215,Danio rerio,2:Experimental evidence at transcript level,GTP-binding nuclear protein Ran,1,0.999,19,795,795,795,15,16,16,24,27,20,20,23,12,14,18,22,46,52,51,53,44,47,45,58,25,55,50,42,15,16,16,24,27,20,20,23,12,14,18,22,46,52,51,53,44,47,45,58,25,55,50,42,15,16,16,24,27,20,20,23,12,14,18,22,46,52,51,53,44,47,45,58,25,55,50,42,1960196610,2026415620,1843537540,2012454660,1972211840,1879760000,2004851330,2219677180,1794984060,1736559100,2059725950,1848656260,4508673500,5808956400,5213360600,5460445700,4003305470,4687709200,5888072700,6082013200,5046209500,4827562500,5034065400,4787677200,351701568,372000032,328017024,322270368,337888320,323709536,360221376,392372320,322003456,319984480,370687392,344140416,709969730,923222660,833188860,923229760,657980800,740614140,961529020,1003388740,784149120,795522750,817694400,768888580,
sp|P79737|RASN_DANRE,P79737,RASN_DANRE,nras,188,Danio rerio,2:Experimental evidence at transcript level,GTPase NRas,0.9997,0.9989,7,3,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,4,3,5,3,5,4,3,4,4,4,3,3,5,6,5,4,3,2,3,2,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9620041,0,0,11816757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9620041,0,0,11816757,0,0,0,0,0,
sp|P79741|PESC_DANRE,P79741,PESC_DANRE,pes,583,Danio rerio,2:Experimental evidence at transcript level,Pescadillo,1,0.999,10,131,131,131,1,1,2,5,6,3,4,2,2,2,2,2,9,8,14,9,9,11,6,8,0,9,10,6,1,1,2,5,6,3,4,2,2,2,2,2,9,8,14,9,9,11,6,8,0,9,10,6,1,1,2,5,6,3,4,2,2,2,2,2,9,8,14,9,9,11,6,8,0,9,10,6,27552460,26190436,18225164,42664416,34812972,36919760,15338958,20290820,29409604,25674948,30042082,44109396,81570520,93735360,105475040,97994320,71178040,74791256,97111776,77591872,7203675,62069872,82954448,78528416,16122686,15290179,9715408,17863246,13453021,15238618,8298739,13142995,15381370,14915592,17455572,18649858,21175610,21184136,24481424,20255680,20307834,22656668,19693390,19788200,11361795,22602394,21573108,21724644,
sp|P79745|P3F3B_DANRE,P79745,P3F3B_DANRE,pou3f3b,443,Danio rerio,1:Experimental evidence at protein level,"POU domain, class 3, transcription factor 3-B",0.9998,0.999,4,57,3,57,3,1,1,2,3,3,2,1,1,1,1,1,4,3,3,2,5,5,2,3,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,1,1,2,3,3,2,1,1,1,1,1,4,3,3,2,5,5,2,3,1,4,2,3,13451183,13520566,0,11405634,10804509,12874451,12400529,8737940,10734633,9986689,12080001,11468044,40531716,40790336,21485912,16309108,42686864,20634512,23388456,27246190,8711862,18614554,19339830,15375615,11915677,8477167,0,10490122,10494201,13094104,12612097,8887020,10917779,10157074,12286100,11663702,16937900,19200048,22267480,16587361,18743336,17870666,19818860,13482514,8860497,19110420,18512590,16320118,
sp|P83571|RUVB2_DANRE,P83571,RUVB2_DANRE,ruvbl2,463,Danio rerio,1:Experimental evidence at protein level,RuvB-like 2,1,0.999,24,423,423,423,15,14,14,12,16,19,16,13,18,14,17,18,17,24,25,28,17,18,22,19,5,22,19,21,15,14,14,12,16,19,16,13,18,14,17,18,17,24,25,28,17,18,22,19,5,22,19,21,15,14,14,12,16,19,16,13,18,14,17,18,17,24,25,28,17,18,22,19,5,22,19,21,790952830,922174590,569016700,830754560,886900670,806698880,595602940,863571260,834691200,817257920,822032510,749071420,1023056190,1140254210,1013876800,1136213630,1078694780,1027487680,1074918910,1048341950,901464380,888801980,982387840,920173060,129711376,137728960,118537552,134756288,136735392,130732840,112110080,132518520,130414560,125961848,126255320,126699360,153478640,171469280,147235600,165004880,155436640,153842992,162480144,158065872,142400944,146016096,149029040,151987664,
sp|P85001|CE290_DANRE,P85001,CE290_DANRE,cep290,2439,Danio rerio,2:Experimental evidence at transcript level,Centrosomal protein of 290 kDa,1,0.9848,1,8,8,8,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,72688760,73618136,65254668,77196432,60468900,75636064,48979436,63861412,75818056,66842152,59389844,82390624,43473892,46175400,58785924,36677976,44644404,47643044,39325296,38295892,0,40341576,42256204,42684208,72688760,73618136,65254668,77196432,60468900,75636064,48979436,63861412,75818056,66842152,59389844,82390624,43473892,46175400,58785924,36677976,44644404,47643044,39325296,38295892,0,40341576,42256204,42684208,
sp|P86839|NEST_DANRE,P86839,NEST_DANRE,nes,1265,Danio rerio,2:Experimental evidence at transcript level,Nestin,1,0.999,4,23,23,23,1,2,0,1,0,1,1,2,0,0,0,0,1,1,2,3,0,0,2,1,0,1,2,2,1,2,0,1,0,1,1,2,0,0,0,0,1,1,2,3,0,0,2,1,0,1,2,2,1,2,0,1,0,1,1,2,0,0,0,0,1,1,2,3,0,0,2,1,0,1,2,2,1100033,86457984,99949104,3529162.5,112656320,1363543.5,2827701.5,79860528,56047904,36955576,1643807.9,0,13151671,10473026,20147538,63474808,6535153,6739812.5,8885117,61007728,23925998,10433526,4483205,13097389,2461131.2,8675858,10029660,7895883,11304800,3050689.8,6326486.5,4470004,8999985,3708406,3677732.2,0,18036988,21049436,28561236,33035268,14621260,15079150,19878892,30114074,2400918.2,20447142,10030386,16461303,
sp|Q05AK9|TMA7_DANRE,Q05AK9,TMA7_DANRE,tma7,64,Danio rerio,3:Protein inferred from homology,Translation machinery-associated protein 7,1,0.999,5,58,58,58,2,1,1,2,1,2,1,2,3,2,3,2,1,2,2,4,1,2,6,2,7,3,3,3,2,1,1,2,1,2,1,2,3,2,3,2,1,2,2,4,1,2,6,2,7,3,3,3,2,1,1,2,1,2,1,2,3,2,3,2,1,2,2,4,1,2,6,2,7,3,3,3,124414688,94370960,78024208,62895288,57533296,108775784,39161132,112366672,307148224,104424608,103079672,100308400,206666656,228252176,145868160,183028064,181512624,224776272,269488384,146812960,2669998850,247359488,262915968,248442176,75462464,61859136,50527756,39529820,24147466,67459696,42020488,74721584,159796416,72844864,70832856,62605040,81873032,84856072,11955157,119467216,68550104,125674864,173481072,80927496,1252741500,143967968,120122632,114357592,
sp|Q05AL1|ARMC8_DANRE,Q05AL1,ARMC8_DANRE,armc8,673,Danio rerio,2:Experimental evidence at transcript level,Armadillo repeat-containing protein 8,1,0.999,7,63,63,63,3,3,2,1,2,5,3,1,2,3,1,1,2,4,1,5,3,5,2,7,0,3,1,3,3,3,2,1,2,5,3,1,2,3,1,1,2,4,1,5,3,5,2,7,0,3,1,3,3,3,2,1,2,5,3,1,2,3,1,1,2,4,1,5,3,5,2,7,0,3,1,3,9863823,8589208,8031210,5834864.5,9121723,9951586,6458094.5,9007948,4691553,15543522,3346088.2,6167387,3323833.5,2717579,4311570.5,7997543,2326885.8,13960434,4495188,7362117,0,12200483,2836765,6614354,4012804,5035249.5,4105890.5,2281566,5564563,6099181.5,5018711,4282529.5,3865304,3462573,4891607.5,5480758.5,2339333.8,2492295.8,2880704.5,3272471,3401647.2,3033117.8,4140934.2,4845398.5,0,3201396.2,4147033.8,3506752,
sp|Q05AL2|PPM1H_DANRE,Q05AL2,PPM1H_DANRE,ppm1h,516,Danio rerio,2:Experimental evidence at transcript level,Protein phosphatase 1H,0.8966,0.9972,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335936.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q05AM4|FAH2B_DANRE,Q05AM4,FAH2B_DANRE,faah2b,526,Danio rerio,2:Experimental evidence at transcript level,Fatty-acid amide hydrolase 2-B,1,0.999,14,170,170,170,5,6,3,4,8,8,8,8,2,5,0,4,11,11,8,8,10,8,9,13,3,13,8,7,5,6,3,4,8,8,8,8,2,5,0,4,11,11,8,8,10,8,9,13,3,13,8,7,5,6,3,4,8,8,8,8,2,5,0,4,11,11,8,8,10,8,9,13,3,13,8,7,76802952,135734016,135164400,140255488,126245008,129045824,178500320,175743216,95788984,135843024,102483616,65579816,171018000,217078224,171650080,213531552,158551440,180340928,200597600,229223904,71060896,150183776,136645440,118861640,25285560,33435396,34494612,33715704,34231392,30195644,44589084,39979496,32562058,32383108,22942162,27341646,38936628,43485580,38295832,51175428,36424568,41302532,45732640,51773540,16482703,28833402,31833756,27050740,
sp|Q05AM5|ELP2_DANRE,Q05AM5,ELP2_DANRE,elp2,821,Danio rerio,2:Experimental evidence at transcript level,Elongator complex protein 2,1,0.999,3,24,24,24,1,1,0,1,1,1,0,0,1,0,0,1,2,2,2,1,2,1,1,2,0,1,2,1,1,1,0,1,1,1,0,0,1,0,0,1,2,2,2,1,2,1,1,2,0,1,2,1,1,1,0,1,1,1,0,0,1,0,0,1,2,2,2,1,2,1,1,2,0,1,2,1,2037682.1,796676,0,0,1117553.1,1190367.8,0,0,0,0,0,2363305.8,3445289.2,1269960,3549509.2,0,0,779529.1,1941169.5,3259494.8,0,3825825.5,2534090.2,2690627.2,2037682.1,796676,0,0,1117553.1,1190367.8,0,0,0,0,0,2363305.8,3445289.2,1269960,3549509.2,0,0,779529.1,1941169.5,3259494.8,0,3825825.5,2534090.2,2690627.2,
sp|Q06725|N2F1A_DANRE,Q06725,N2F1A_DANRE,nr2f1a,411,Danio rerio,2:Experimental evidence at transcript level,Nuclear receptor subfamily 2 group F member 1-A,1,0.999,8,106,54,106,3,4,4,4,6,3,3,2,2,4,3,4,8,6,4,5,8,6,5,5,0,5,6,6,1,2,2,2,2,1,1,1,1,2,1,2,4,3,2,3,5,3,3,3,0,3,3,4,3,4,4,4,6,3,3,2,2,4,3,4,8,6,4,5,8,6,5,5,0,5,6,6,89679832,74787832,75156784,70781928,107248000,89007008,64012504,74693264,77232944,73411536,82938560,92677456,136092784,92581216,143655264,106994376,146063024,123233368,124128944,100340368,72096376,137978080,119267840,110278040,33990764,32378758,32119732,30051322,38065236,38599368,26842218,30277256,30977416,30828848,34516620,34074316,43473952,37083060,36306820,35725820,43851516,39560020,40818456,33972820,86175520,41121056,39781716,41248260,
sp|Q06726|NR2F5_DANRE,Q06726,NR2F5_DANRE,nr2f5,403,Danio rerio,2:Experimental evidence at transcript level,Nuclear receptor subfamily 2 group F member 5,0.9983,0.9987,4,3,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,3,1,1,1,0,1,1,1,3,3,1,2,2,2,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1961795.6,0,1177209.8,0,0,924677.7,506118.44,0,485161.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961795.6,0,1177209.8,0,0,924677.7,506118.44,0,485161.7,0,0,
sp|Q06S87|HIUH_DANRE,Q06S87,HIUH_DANRE,urah,138,Danio rerio,1:Experimental evidence at protein level,5-hydroxyisourate hydrolase,0.7962,0.9891,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191461.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q08BB1|EFGM_DANRE,Q08BB1,EFGM_DANRE,gfm1,745,Danio rerio,2:Experimental evidence at transcript level,"Elongation factor G, mitochondrial",1,0.999,14,99,99,99,2,3,1,4,5,0,1,3,4,3,3,4,8,6,6,5,7,6,3,5,0,9,6,5,2,3,1,4,5,0,1,3,4,3,3,4,8,6,6,5,7,6,3,5,0,9,6,5,2,3,1,4,5,0,1,3,4,3,3,4,8,6,6,5,7,6,3,5,0,9,6,5,25718762,25447562,29103598,18476024,43953232,41455344,25016192,23675080,41656272,36222028,31637264,47343944,74099824,87393800,51817824,54419972,60788268,70620704,44347460,58442576,0,85214272,78442264,88492568,13039078,11014086,13951054,11375567,10555240,13988285,9045175,14195535,14494452,11587936,16238231,14386093,20085576,19846984,15816750,13550065,14433543,16128240,11713727,15514152,0,18671768,18613418,20081740,
sp|Q08BB2|P2012_DANRE,Q08BB2,P2012_DANRE,pm20d1.2,522,Danio rerio,2:Experimental evidence at transcript level,N-fatty-acyl-amino acid synthase/hydrolase PM20D1.2,0.8439,0.9955,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q08BB5|CTL2A_DANRE,Q08BB5,CTL2A_DANRE,ctdspl2a,469,Danio rerio,2:Experimental evidence at transcript level,CTD small phosphatase-like protein 2-A,1,0.999,10,124,89,124,4,5,2,3,8,6,6,2,5,6,4,5,8,5,4,5,5,7,5,7,1,8,7,6,4,3,1,2,6,5,4,2,3,4,2,4,6,4,3,3,4,5,3,6,0,5,6,4,4,5,2,3,8,6,6,2,5,6,4,5,8,5,4,5,5,7,5,7,1,8,7,6,212020400,141206288,1334019460,192446672,203445056,151261664,760689340,210212880,210782608,177746880,183994080,153111184,430459904,413275296,431353120,323418752,1608668800,768710590,359262688,527856032,229480272,256623984,338136480,324457056,235003648,116855768,218299072,149599696,237764928,240337088,197086080,180525248,206768512,222409104,178860448,139972672,269662400,162260496,183964704,188130336,372694400,311217888,166184320,283692800,230855552,196729360,219578912,212959552,
sp|Q08BI9|MCU_DANRE,Q08BI9,MCU_DANRE,mcu,376,Danio rerio,1:Experimental evidence at protein level,"Calcium uniporter protein, mitochondrial",1,0.999,11,157,157,157,8,10,7,9,6,10,7,9,9,7,8,7,6,5,7,7,5,4,5,4,1,4,6,6,8,10,7,9,6,10,7,9,9,7,8,7,6,5,7,7,5,4,5,4,1,4,6,6,8,10,7,9,6,10,7,9,9,7,8,7,6,5,7,7,5,4,5,4,1,4,6,6,622098300,637075970,669893250,694601920,524402304,669249410,769476800,662236800,323910656,359723136,791285310,497307904,253128784,210190496,243168416,495377536,309135072,300990688,318905728,256721248,194825792,172630144,295160544,262677312,210721280,222065152,216067040,234667504,209454416,219068160,239469008,220319312,189491888,192393872,229766048,177626544,93337040,84970136,93895464,115384440,107728552,96369992,100008648,87423656,74704080,94101984,99446984,88901000,
sp|Q08BJ2|KHDR2_DANRE,Q08BJ2,KHDR2_DANRE,khdrbs2,346,Danio rerio,2:Experimental evidence at transcript level,"KH domain-containing, RNA-binding, signal transduction-associated protein 2",1,0.9989,4,37,37,37,2,2,1,1,1,3,2,4,3,1,3,2,2,0,0,0,1,3,0,0,0,2,2,2,2,2,1,1,1,3,2,4,3,1,3,2,2,0,0,0,1,3,0,0,0,2,2,2,2,2,1,1,1,3,2,4,3,1,3,2,2,0,0,0,1,3,0,0,0,2,2,2,58267236,34300544,33297360,39950520,38844520,56440000,23774522,58997716,42952908,58888944,49884608,55759756,26527358,0,0,4404971,12337798,22152638,4243328.5,0,0,25084118,21722188,24137992,27008850,21730266,19340910,15940431,21392924,25083254,15638659,27182658,27922066,27377654,23888106,26439056,17404364,0,0,4344033.5,26136284,13874117,4184627.2,0,0,17384202,14743209,16719191,
sp|Q08BL7|GLCTK_DANRE,Q08BL7,GLCTK_DANRE,glyctk,502,Danio rerio,2:Experimental evidence at transcript level,Glycerate kinase,1,0.999,9,38,38,38,0,0,0,0,0,0,0,2,1,0,1,0,2,3,2,5,2,4,7,5,0,1,1,2,0,0,0,0,0,0,0,2,1,0,1,0,2,3,2,5,2,4,7,5,0,1,1,2,0,0,0,0,0,0,0,2,1,0,1,0,2,3,2,5,2,4,7,5,0,1,1,2,0,0,0,0,6268276.5,0,0,0,0,0,13814940,0,8274350.5,15425668,14356756,51941568,5518673.5,10661262,31509964,14740083,4187957,8102093,8097182,10002898,0,0,0,0,6999629.5,0,0,0,0,0,30486032,0,7635737.5,12938282,11500327,12124465,6162566.5,11397384,13669860,13660163,4676588,7371833,6805565,7592658,
sp|Q08BR4|STB1B_DANRE,Q08BR4,STB1B_DANRE,setdb1b,1216,Danio rerio,2:Experimental evidence at transcript level,Histone-lysine N-methyltransferase SETDB1-B,1,0.999,18,150,148,150,5,4,1,4,5,4,4,2,3,2,1,3,11,14,12,14,7,8,11,11,1,7,9,7,5,4,1,4,5,4,4,2,3,2,1,3,11,13,12,14,7,8,11,10,1,7,9,7,5,4,1,4,5,4,4,2,3,2,1,3,11,14,12,14,7,8,11,11,1,7,9,7,13621889,23318908,12231793,26516268,10016642,14428286,14717545,11183192,19937128,11579910,7449587.5,11661358,60695736,134263488,100712696,172330144,73387368,88646760,140986912,99896120,0,71411824,59377212,88363672,7506035,12079440,10645017,11180698,7905259,10297939,6573304,8998405,13562312,7853479,5698362,11097442,16174362,22309826,23788334,19214860,14858387,16619545,22173846,16822230,0,17640420,14559824,17684968,
sp|Q08BS4|EZH2_DANRE,Q08BS4,EZH2_DANRE,ezh2,760,Danio rerio,2:Experimental evidence at transcript level,Histone-lysine N-methyltransferase EZH2,1,0.999,5,19,19,19,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,4,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,4,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,4,1,1,2,0,1,1,2,0,0,0,0,2014098,0,0,0,0,4924482,0,0,2417944.8,6439464,14541984,6368420,15799035,12793183,10248431,13579446,0,12162283,8405809,7973334,0,0,0,0,1977433.1,0,0,0,0,8700519,0,0,2373928.2,6322239,8017457,6311954.5,6606384,5829122,4489171.5,8479433,0,5496773.5,4533386,7828186.5,
sp|Q08BW0|OTU5A_DANRE,Q08BW0,OTU5A_DANRE,otud5a,560,Danio rerio,2:Experimental evidence at transcript level,OTU domain-containing protein 5-A,0.995,0.999,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q08BY0|NDUF7_DANRE,Q08BY0,NDUF7_DANRE,ndufaf7,422,Danio rerio,2:Experimental evidence at transcript level,"Protein arginine methyltransferase NDUFAF7, mitochondrial",0.9823,0.999,1,7,7,7,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1577077.6,0,0,0,0,0,0,0,0,1470252.1,0,1011325.9,0,0,1213729.9,3311582,0,0,0,897856.7,0,0,0,0,1577077.6,0,0,0,0,0,0,0,0,1470252.1,0,1011325.9,0,0,1213729.9,3311582,0,0,0,897856.7,
