Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,Bad_oocyte_1 Spectral Count,Good_oocyte_1 Spectral Count,Bad_oocyte_1 Unique Spectral Count,Good_oocyte_1 Unique Spectral Count,Bad_oocyte_1 Total Spectral Count,Good_oocyte_1 Total Spectral Count,Bad_oocyte_1 Intensity,Good_oocyte_1 Intensity,Indistinguishable Proteins
sp|Q6P2U9|CSN3_DANRE,Q6P2U9,CSN3_DANRE,cops3,423,Danio rerio,2:Experimental evidence at transcript level,COP9 signalosome complex subunit 3,1,0.9979,4,7,7,7,5,2,5,2,5,2,55031364,21786646,
sp|Q6P3H7|RBBP4_DANRE,Q6P3H7,RBBP4_DANRE,rbbp4,424,Danio rerio,2:Experimental evidence at transcript level,Histone-binding protein RBBP4,1,0.9988,6,10,7,10,3,7,2,5,3,7,119580648,347944480,
sp|Q6P3J5|EF2_DANRE,Q6P3J5,EF2_DANRE,eef2b,858,Danio rerio,1:Experimental evidence at protein level,Elongation factor 2b,1,0.9625,10,15,15,15,6,9,6,9,6,9,471937216,383503072,
sp|Q6P5L8|HSDL2_DANRE,Q6P5L8,HSDL2_DANRE,hsdl2,415,Danio rerio,2:Experimental evidence at transcript level,Hydroxysteroid dehydrogenase-like protein 2,1,0.999,24,38,38,38,31,7,31,7,31,7,1137433600,72738400,
sp|Q6P5M2|SKI8_DANRE,Q6P5M2,SKI8_DANRE,skic8,305,Danio rerio,2:Experimental evidence at transcript level,Superkiller complex protein 8,1,0.9987,3,3,3,3,3,0,3,0,3,0,36870968,9027994,
sp|Q6PBU0|F136A_DANRE,Q6PBU0,F136A_DANRE,fam136a,138,Danio rerio,2:Experimental evidence at transcript level,Protein FAM136A,0.991,0.9952,1,2,2,2,1,1,1,1,1,1,7389717,5106980.5,
sp|Q6PBX5|MTND_DANRE,Q6PBX5,MTND_DANRE,adi1,181,Danio rerio,2:Experimental evidence at transcript level,Acireductone dioxygenase,0.7045,0.9729,1,1,1,1,0,1,0,1,0,1,0,20447012,
sp|Q6PBY1|RS3A_DANRE,Q6PBY1,RS3A_DANRE,rps3a,267,Danio rerio,1:Experimental evidence at protein level,Small ribosomal subunit protein eS1,1,0.9983,6,9,9,9,7,2,7,2,7,2,134267184,19789390,
sp|Q6PC30|CSN5_DANRE,Q6PC30,CSN5_DANRE,cops5,334,Danio rerio,2:Experimental evidence at transcript level,COP9 signalosome complex subunit 5,1,0.999,7,8,8,8,4,4,4,4,4,4,31809996,7565040,
sp|Q6PD83|5MP2A_DANRE,Q6PD83,5MP2A_DANRE,bzw1a,419,Danio rerio,2:Experimental evidence at transcript level,eIF5-mimic protein 2-A,1,0.999,15,20,12,20,18,2,10,2,18,2,765612670,15568836,
sp|Q6PE25|EF1G_DANRE,Q6PE25,EF1G_DANRE,eef1g,442,Danio rerio,2:Experimental evidence at transcript level,Elongation factor 1-gamma,1,0.999,16,47,47,47,18,29,18,29,18,29,4877281300,2388621060,
sp|Q6PFS7|ATG3_DANRE,Q6PFS7,ATG3_DANRE,atg3,317,Danio rerio,2:Experimental evidence at transcript level,Ubiquitin-like-conjugating enzyme ATG3,1,0.9989,3,7,7,7,4,3,4,3,4,3,78876584,5655509,
sp|Q6PG29|SKAP2_DANRE,Q6PG29,SKAP2_DANRE,skap2,341,Danio rerio,2:Experimental evidence at transcript level,Src kinase-associated phosphoprotein 2,0.9995,0.9987,2,2,2,2,2,0,2,0,2,0,22029090,0,
sp|Q6PGV1|VA0D1_DANRE,Q6PGV1,VA0D1_DANRE,atp6v0d1,350,Danio rerio,1:Experimental evidence at protein level,V-type proton ATPase subunit d 1,1,0.9988,6,8,8,8,4,4,4,4,4,4,55754376,19830122,
sp|Q6PH57|GBB1_DANRE,Q6PH57,GBB1_DANRE,gnb1,340,Danio rerio,2:Experimental evidence at transcript level,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,1,0.998,4,11,11,11,6,5,6,5,6,5,75980912,24207498,
sp|Q6PHD9|SBP1_DANRE,Q6PHD9,SBP1_DANRE,selenbp1,457,Danio rerio,2:Experimental evidence at transcript level,Methanethiol oxidase,1,0.996,4,5,5,5,1,4,1,4,1,4,12933230,129749728,
sp|Q6PHE8|CC124_DANRE,Q6PHE8,CC124_DANRE,ccdc124,216,Danio rerio,2:Experimental evidence at transcript level,Coiled-coil domain-containing protein 124,1,0.9806,2,2,2,2,2,0,2,0,2,0,14973802,8479384,
sp|Q6PHG2|HEMO_DANRE,Q6PHG2,HEMO_DANRE,hpx,447,Danio rerio,2:Experimental evidence at transcript level,Hemopexin,1,0.9744,3,3,3,3,0,3,0,3,0,3,0,20212224,
sp|Q6PHK6|PURB_DANRE,Q6PHK6,PURB_DANRE,purb,297,Danio rerio,2:Experimental evidence at transcript level,Transcriptional regulator protein Pur-beta,0.9982,0.9717,2,2,2,2,2,0,2,0,2,0,10951694,0,
sp|Q6Q415|RL36_DANRE,Q6Q415,RL36_DANRE,rpl36,105,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein eL36,1,0.9952,3,4,4,4,1,3,1,3,1,3,0,10892016,
sp|Q6QA33|DH12B_DANRE,Q6QA33,DH12B_DANRE,hsd17b12b,311,Danio rerio,2:Experimental evidence at transcript level,Very-long-chain 3-oxoacyl-CoA reductase-B,1,0.9977,4,5,3,5,4,1,2,1,4,1,84531736,43148308,
sp|Q6TGS6|SYYC_DANRE,Q6TGS6,SYYC_DANRE,yars1,529,Danio rerio,2:Experimental evidence at transcript level,"Tyrosine--tRNA ligase, cytoplasmic",1,0.9963,8,12,12,12,5,7,5,7,5,7,206648480,89477776,
sp|Q6TGU2|SEH1_DANRE,Q6TGU2,SEH1_DANRE,seh1l,364,Danio rerio,2:Experimental evidence at transcript level,Nucleoporin SEH1,0.9999,0.9948,2,2,2,2,2,0,2,0,2,0,7096415.5,0,
sp|Q6TGV7|ABRAL_DANRE,Q6TGV7,ABRAL_DANRE,abracl,81,Danio rerio,3:Protein inferred from homology,Costars family protein ABRACL,0.9999,0.9952,2,2,2,2,2,0,2,0,2,0,57659804,0,
sp|Q6TH47|STBPA_DANRE,Q6TH47,STBPA_DANRE,stambpa,418,Danio rerio,2:Experimental evidence at transcript level,STAM-binding protein-like A,0.9471,0.9963,1,1,1,1,1,0,1,0,1,0,738169.3,0,
sp|Q6TNU4|FEN1A_DANRE,Q6TNU4,FEN1A_DANRE,fen1,380,Danio rerio,2:Experimental evidence at transcript level,Flap endonuclease 1,1,0.9989,7,9,9,9,8,1,8,1,8,1,73456024,1097080.9,
sp|Q7SX99|FUMH_DANRE,Q7SX99,FUMH_DANRE,fh,509,Danio rerio,2:Experimental evidence at transcript level,"Fumarate hydratase, mitochondrial",1,0.999,13,28,28,28,9,19,9,19,9,19,788805310,679932800,
sp|Q7SXF6|CREL2_DANRE,Q7SXF6,CREL2_DANRE,creld2,341,Danio rerio,2:Experimental evidence at transcript level,Cysteine-rich with EGF-like domain protein 2,1,0.9969,4,6,6,6,4,2,4,2,4,2,30642054,11231112,
sp|Q7SXP2|ULA1_DANRE,Q7SXP2,ULA1_DANRE,nae1,533,Danio rerio,2:Experimental evidence at transcript level,NEDD8-activating enzyme E1 regulatory subunit,1,0.9904,4,4,4,4,0,4,0,4,0,4,0,14545079,
sp|Q7SXP4|SRS1A_DANRE,Q7SXP4,SRS1A_DANRE,srsf1a,257,Danio rerio,2:Experimental evidence at transcript level,Serine/arginine-rich splicing factor 1A,1,0.9868,5,6,2,6,5,1,1,1,5,1,29634594,9630759,
sp|Q7SXS8|HPF1_DANRE,Q7SXS8,HPF1_DANRE,hpf1,348,Danio rerio,2:Experimental evidence at transcript level,Histone PARylation factor 1,0.9991,0.9957,2,3,3,3,1,2,1,2,1,2,11856862,19539806,
sp|Q7SXV9|CALUB_DANRE,Q7SXV9,CALUB_DANRE,calub,315,Danio rerio,2:Experimental evidence at transcript level,Calumenin-B,1,0.9987,4,9,9,9,4,5,4,5,4,5,144923392,51841280,
sp|Q7SXW6|ARP2A_DANRE,Q7SXW6,ARP2A_DANRE,actr2a,394,Danio rerio,2:Experimental evidence at transcript level,Actin-related protein 2-A,1,0.9966,6,10,2,10,4,6,1,1,4,6,136015648,87195512,
sp|Q7SYK7|AATM_DANRE,Q7SYK7,AATM_DANRE,got2a,428,Danio rerio,2:Experimental evidence at transcript level,"Aspartate aminotransferase, mitochondrial",1,0.999,22,56,56,56,19,37,19,37,19,37,3791327740,2072182140,
sp|Q7T2A5|EIF3L_DANRE,Q7T2A5,EIF3L_DANRE,eif3l,576,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit L,1,0.9987,14,22,22,22,7,15,7,15,7,15,139522800,230703696,
sp|Q7T2B9|MTPN_DANRE,Q7T2B9,MTPN_DANRE,mtpn,118,Danio rerio,3:Protein inferred from homology,Myotrophin,1,0.9952,4,5,5,5,2,3,2,3,2,3,44817184,25137174,
sp|Q7T339|CHMP5_DANRE,Q7T339,CHMP5_DANRE,chmp5,220,Danio rerio,2:Experimental evidence at transcript level,Charged multivesicular body protein 5,0.9977,0.9989,1,1,1,1,1,0,1,0,1,0,31927272,0,
sp|Q7T370|CDV3_DANRE,Q7T370,CDV3_DANRE,cdv3,236,Danio rerio,2:Experimental evidence at transcript level,Protein CDV3 homolog,1,0.9989,3,4,4,4,3,1,3,1,3,1,38188396,5091323.5,
sp|Q7T385|VTC1A_DANRE,Q7T385,VTC1A_DANRE,atp6v1c1a,383,Danio rerio,2:Experimental evidence at transcript level,V-type proton ATPase subunit C 1-A,1,0.9986,3,5,3,5,3,2,2,1,3,2,27194294,8115648,
sp|Q7T394|LIS1A_DANRE,Q7T394,LIS1A_DANRE,pafah1b1a,410,Danio rerio,2:Experimental evidence at transcript level,Lissencephaly-1 homolog A,1,0.999,15,19,10,19,17,2,9,1,17,2,321847872,10828383,
sp|Q7T3B0|EIF3M_DANRE,Q7T3B0,EIF3M_DANRE,eif3m,375,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit M,1,0.9988,5,10,10,10,6,4,6,4,6,4,114589784,64600620,
sp|Q7T3C7|RT4I1_DANRE,Q7T3C7,RT4I1_DANRE,rtn4ip1,387,Danio rerio,2:Experimental evidence at transcript level,"Reticulon-4-interacting protein 1 homolog, mitochondrial",1,0.9982,3,3,3,3,1,2,1,2,1,2,15896170,21812172,
sp|Q7T3E5|KAT3_DANRE,Q7T3E5,KAT3_DANRE,kyat3,450,Danio rerio,2:Experimental evidence at transcript level,Kynurenine--oxoglutarate transaminase 3,0.7623,0.9797,1,1,1,1,1,0,1,0,1,0,40380884,0,
sp|Q7T3F7|CHRD1_DANRE,Q7T3F7,CHRD1_DANRE,chordc1,341,Danio rerio,2:Experimental evidence at transcript level,Cysteine and histidine-rich domain-containing protein 1,1,0.9764,4,4,4,4,2,2,2,2,2,2,41505116,12918298,
sp|Q7T3H1|DCTN2_DANRE,Q7T3H1,DCTN2_DANRE,dctn2,405,Danio rerio,2:Experimental evidence at transcript level,Dynactin subunit 2,1,0.9948,5,6,6,6,2,4,2,4,2,4,45224640,40523876,
sp|Q7T3H9|HYI_DANRE,Q7T3H9,HYI_DANRE,hyi,276,Danio rerio,2:Experimental evidence at transcript level,Putative hydroxypyruvate isomerase,0.9915,0.9677,2,2,2,2,1,1,1,1,1,1,10321786,0,
sp|Q7ZTY4|RBBP7_DANRE,Q7ZTY4,RBBP7_DANRE,rbbp7,426,Danio rerio,2:Experimental evidence at transcript level,Histone-binding protein RBBP7,1,0.999,5,7,7,10,2,5,2,5,3,7,97628880,162887600,
sp|Q7ZU42|OLA1_DANRE,Q7ZU42,OLA1_DANRE,ola1,396,Danio rerio,2:Experimental evidence at transcript level,Obg-like ATPase 1,1,0.9989,19,23,23,23,21,2,21,2,21,2,579545340,25672824,
sp|Q7ZU80|LNPA_DANRE,Q7ZU80,LNPA_DANRE,lnpka,393,Danio rerio,2:Experimental evidence at transcript level,Endoplasmic reticulum junction formation protein lunapark-A,0.9937,0.9747,2,2,1,2,1,1,0,1,1,1,0,2602372.5,
sp|Q7ZUC2|CAB45_DANRE,Q7ZUC2,CAB45_DANRE,sdf4,356,Danio rerio,2:Experimental evidence at transcript level,45 kDa calcium-binding protein,1,0.996,3,5,5,5,5,0,5,0,5,0,30777484,0,
sp|Q7ZUC7|PGES2_DANRE,Q7ZUC7,PGES2_DANRE,ptges2,377,Danio rerio,2:Experimental evidence at transcript level,Prostaglandin E synthase 2,1,0.9985,3,4,4,4,3,1,3,1,3,1,37866700,11545653,
sp|Q7ZUP0|AN32A_DANRE,Q7ZUP0,AN32A_DANRE,anp32a,254,Danio rerio,2:Experimental evidence at transcript level,Acidic leucine-rich nuclear phosphoprotein 32 family member A,1,0.9965,2,2,2,2,2,0,2,0,2,0,53143200,28503304,
sp|Q7ZV03|VP26B_DANRE,Q7ZV03,VP26B_DANRE,vps26b,331,Danio rerio,2:Experimental evidence at transcript level,Vacuolar protein sorting-associated protein 26B,0.9984,0.9681,2,4,4,4,2,2,2,2,2,2,6859288.5,2897099.8,
sp|Q7ZV22|MTAP_DANRE,Q7ZV22,MTAP_DANRE,mtap,280,Danio rerio,2:Experimental evidence at transcript level,S-methyl-5'-thioadenosine phosphorylase,1,0.9982,10,21,21,21,12,9,12,9,12,9,407220896,256577232,
sp|Q7ZV55|EIF3I_DANRE,Q7ZV55,EIF3I_DANRE,eif3i,325,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit I,1,0.999,9,17,17,17,11,6,11,6,11,6,319495520,62163376,
sp|Q7ZV60|BCS1_DANRE,Q7ZV60,BCS1_DANRE,bcs1l,420,Danio rerio,2:Experimental evidence at transcript level,Mitochondrial chaperone BCS1,0.6887,0.9708,1,1,1,1,1,0,1,0,1,0,1548937.1,0,
sp|Q7ZVA6|IF4A3_DANRE,Q7ZVA6,IF4A3_DANRE,eif4a3,406,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic initiation factor 4A-III,1,0.9981,8,12,12,12,10,2,10,2,10,2,592341440,80612256,
sp|Q7ZVB2|A9A1A_DANRE,Q7ZVB2,A9A1A_DANRE,aldh9a1a,508,Danio rerio,2:Experimental evidence at transcript level,4-trimethylaminobutyraldehyde dehydrogenase A,1,0.9962,16,28,27,28,8,20,8,19,8,20,577516610,2057208830,
sp|Q7ZVE6|PLGT2_DANRE,Q7ZVE6,PLGT2_DANRE,poglut2,500,Danio rerio,2:Experimental evidence at transcript level,Protein O-glucosyltransferase 2,0.9673,0.9886,1,1,1,1,0,1,0,1,0,1,0,6697149,
sp|Q7ZVF3|SDHA_DANRE,Q7ZVF3,SDHA_DANRE,sdha,661,Danio rerio,2:Experimental evidence at transcript level,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",1,0.9981,13,25,25,25,11,14,11,14,11,14,638225790,365432704,
sp|Q7ZVF9|ACTB2_DANRE,Q7ZVF9,ACTB2_DANRE,actbb,375,Danio rerio,1:Experimental evidence at protein level,"Actin, cytoplasmic 2",1,0.9989,29,12,12,393,2,10,2,10,196,197,6548298,1179197440,
sp|Q7ZVI7|ACTB1_DANRE,Q7ZVI7,ACTB1_DANRE,actba,375,Danio rerio,1:Experimental evidence at protein level,"Actin, cytoplasmic 1",1,0.999,29,405,24,405,205,200,11,13,205,200,56778101000,28519270400,
sp|Q7ZVM1|WASC5_DANRE,Q7ZVM1,WASC5_DANRE,washc5,1159,Danio rerio,2:Experimental evidence at transcript level,WASH complex subunit 5,0.932,0.9952,1,1,1,1,1,0,1,0,1,0,0,0,
sp|Q7ZVX6|UBA3_DANRE,Q7ZVX6,UBA3_DANRE,uba3,462,Danio rerio,2:Experimental evidence at transcript level,NEDD8-activating enzyme E1 catalytic subunit,1,0.9976,3,4,4,4,1,3,1,3,1,3,10999196,22731996,
sp|Q7ZVY5|CISY_DANRE,Q7ZVY5,CISY_DANRE,cs,468,Danio rerio,2:Experimental evidence at transcript level,"Citrate synthase, mitochondrial",1,0.9983,11,17,17,17,14,3,14,3,14,3,586458240,84673368,
sp|Q7ZWD4|UAP1L_DANRE,Q7ZWD4,UAP1L_DANRE,uap1l1,505,Danio rerio,2:Experimental evidence at transcript level,UDP-N-acetylhexosamine pyrophosphorylase-like protein 1,1,0.9666,5,6,6,6,1,5,1,5,1,5,15531214,30511696,
sp|Q7ZWJ7|RL34_DANRE,Q7ZWJ7,RL34_DANRE,rpl34,117,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein eL34,0.9916,0.9692,2,3,3,3,1,2,1,2,1,2,1766769.4,15887548,
sp|Q802F3|SEP15_DANRE,Q802F3,SEP15_DANRE,selenof,153,Danio rerio,2:Experimental evidence at transcript level,Selenoprotein F,0.997,0.9952,2,3,3,3,1,2,1,2,1,2,3937935.8,6964858,
sp|Q802W2|A9A1B_DANRE,Q802W2,A9A1B_DANRE,aldh9a1b,518,Danio rerio,2:Experimental evidence at transcript level,4-trimethylaminobutyraldehyde dehydrogenase B,1,0.9754,6,5,5,6,0,5,0,5,0,6,0,114220960,
sp|Q803D2|LIS1B_DANRE,Q803D2,LIS1B_DANRE,pafah1b1b,410,Danio rerio,2:Experimental evidence at transcript level,Lissencephaly-1 homolog B,1,0.9969,12,4,4,13,3,1,3,1,11,2,16561379,1519280,
sp|Q803F5|APMAP_DANRE,Q803F5,APMAP_DANRE,apmap,415,Danio rerio,2:Experimental evidence at transcript level,Adipocyte plasma membrane-associated protein,1,0.999,7,8,8,8,8,0,8,0,8,0,98997600,0,
sp|Q803F6|RSSA_DANRE,Q803F6,RSSA_DANRE,rpsa,308,Danio rerio,1:Experimental evidence at protein level,Small ribosomal subunit protein uS2,1,0.999,12,40,40,40,20,20,20,20,20,20,1304914940,1260047230,
sp|Q803P1|EI3JB_DANRE,Q803P1,EI3JB_DANRE,eif3jb,263,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit J-B,0.9582,0.9738,1,1,1,1,0,1,0,1,0,1,0,624635.56,
sp|Q803S3|MEMO1_DANRE,Q803S3,MEMO1_DANRE,memo1,297,Danio rerio,2:Experimental evidence at transcript level,Protein MEMO1,0.6405,0.964,1,1,1,1,0,1,0,1,0,1,0,0,
sp|Q8JFR5|KITA_DANRE,Q8JFR5,KITA_DANRE,kita,976,Danio rerio,2:Experimental evidence at transcript level,Mast/stem cell growth factor receptor kita,0.9159,0.9916,1,1,0,1,1,0,0,0,1,0,28651796,0,
sp|Q8JFV8|VAT1_DANRE,Q8JFV8,VAT1_DANRE,vat1,484,Danio rerio,2:Experimental evidence at transcript level,Synaptic vesicle membrane protein VAT-1 homolog,1,0.9908,11,23,23,23,7,16,7,16,7,16,365971648,423296096,
sp|Q8JGR4|RL24_DANRE,Q8JGR4,RL24_DANRE,rpl24,157,Danio rerio,2:Experimental evidence at transcript level,Large ribosomal subunit protein eL24,1,0.9858,4,9,9,9,4,5,4,5,4,5,10364183,18822460,
sp|Q8JH70|ALDCB_DANRE,Q8JH70,ALDCB_DANRE,aldocb,363,Danio rerio,2:Experimental evidence at transcript level,Fructose-bisphosphate aldolase C-B,1,0.999,15,29,29,29,14,15,14,15,14,15,305040512,309347104,
sp|Q8JIU7|NACA_DANRE,Q8JIU7,NACA_DANRE,naca,215,Danio rerio,1:Experimental evidence at protein level,Nascent polypeptide-associated complex subunit alpha,1,0.999,5,18,18,18,9,9,9,9,9,9,2086691070,938803970,
sp|Q90473|HSP7C_DANRE,Q90473,HSP7C_DANRE,hspa8,649,Danio rerio,2:Experimental evidence at transcript level,Heat shock cognate 71 kDa protein,1,0.9965,21,56,56,56,22,34,22,34,22,34,5553340900,3890891520,
sp|Q90YL4|S61A2_DANRE,Q90YL4,S61A2_DANRE,sec61al2,476,Danio rerio,2:Experimental evidence at transcript level,Protein transport protein Sec61 subunit alpha-like 2,0.9359,0.967,1,1,0,1,1,0,0,0,1,0,5494984,0,sp|Q90ZM2|S61A1_DANRE
sp|Q92005|EF1A_DANRE,Q92005,EF1A_DANRE,eef1a,462,Danio rerio,2:Experimental evidence at transcript level,Elongation factor 1-alpha,1,0.999,20,84,84,84,40,44,40,44,40,44,8838410200,5833334300,
sp|Q98SV1|SELPA_DANRE,Q98SV1,SELPA_DANRE,sepp1a,367,Danio rerio,1:Experimental evidence at protein level,Selenoprotein Pa,1,0.999,5,5,5,5,5,0,5,0,5,0,65384360,3041467.5,
sp|Q9DGE0|MP2K6_DANRE,Q9DGE0,MP2K6_DANRE,map2k6,361,Danio rerio,1:Experimental evidence at protein level,Dual specificity mitogen-activated protein kinase kinase 6,0.9999,0.997,3,6,6,6,2,4,2,4,2,4,18784694,11393837,
sp|Q9DGK4|TCTP_DANRE,Q9DGK4,TCTP_DANRE,tpt1,171,Danio rerio,2:Experimental evidence at transcript level,Translationally-controlled tumor protein homolog,1,0.9951,8,16,16,16,8,8,8,8,8,8,1087581060,294461856,
sp|Q9I9N0|DAP1B_DANRE,Q9I9N0,DAP1B_DANRE,dap1b,109,Danio rerio,1:Experimental evidence at protein level,Death-associated protein-like 1 homolog,1,0.9952,3,3,3,3,2,1,2,1,2,1,58435584,23726952,
sp|Q9MIY0|NU5M_DANRE,Q9MIY0,NU5M_DANRE,mt-nd5,606,Danio rerio,3:Protein inferred from homology,NADH-ubiquinone oxidoreductase chain 5,0.8738,0.9905,1,1,1,1,1,0,1,0,1,0,1765727.4,0,
sp|Q9MIY7|COX2_DANRE,Q9MIY7,COX2_DANRE,mt-co2,230,Danio rerio,3:Protein inferred from homology,Cytochrome c oxidase subunit 2,0.9697,0.9889,1,2,2,2,1,1,1,1,1,1,34393796,10549552,
sp|Q9PT92|CATA_DANRE,Q9PT92,CATA_DANRE,cat,526,Danio rerio,2:Experimental evidence at transcript level,Catalase,1,0.9987,15,54,46,54,9,45,8,38,9,45,855152000,1045644420,
sp|Q9PTP1|PCNA_DANRE,Q9PTP1,PCNA_DANRE,pcna,260,Danio rerio,1:Experimental evidence at protein level,Proliferating cell nuclear antigen,1,0.9982,7,10,10,10,9,1,9,1,9,1,584356160,25145800,
sp|Q9PTS2|DCUP_DANRE,Q9PTS2,DCUP_DANRE,urod,369,Danio rerio,1:Experimental evidence at protein level,Uroporphyrinogen decarboxylase,1,0.9947,7,9,9,9,2,7,2,7,2,7,123854744,106398264,
sp|Q9PV90|RLA0_DANRE,Q9PV90,RLA0_DANRE,rplp0,319,Danio rerio,2:Experimental evidence at transcript level,Large ribosomal subunit protein uL10,1,0.999,11,31,31,31,15,16,15,16,15,16,1493138300,495179488,
sp|Q9PVK4|LDHBA_DANRE,Q9PVK4,LDHBA_DANRE,ldhba,334,Danio rerio,2:Experimental evidence at transcript level,L-lactate dehydrogenase B-A chain,1,0.9989,16,80,56,80,47,33,32,24,47,33,13207002100,6995383300,
sp|Q9PVK5|LDHA_DANRE,Q9PVK5,LDHA_DANRE,ldha,333,Danio rerio,2:Experimental evidence at transcript level,L-lactate dehydrogenase A chain,1,0.996,6,5,5,18,4,1,4,1,12,6,78987784,0,
sp|Q9PW80|IF2B3_DANRE,Q9PW80,IF2B3_DANRE,igf2bp3,582,Danio rerio,1:Experimental evidence at protein level,Insulin-like growth factor 2 mRNA-binding protein 3,1,0.9957,8,14,12,14,6,8,5,7,6,8,175320560,191628016,
sp|X1WER2|UBA5_DANRE,X1WER2,UBA5_DANRE,uba5,398,Danio rerio,3:Protein inferred from homology,Ubiquitin-like modifier-activating enzyme 5,1,0.9957,4,5,5,5,1,4,1,4,1,4,124616.64,47389488,
